Unnamed: 0,label,text,label_num
5061,spam,"Subject: unhappy with size ?
top of the morning to you ! : )
unsatisfied with your penis size ?
want to make yourself feel like a real man ?
we give you the only certified and clinically tested
en - _ largement product .
http : / / smilingly . net / extender / ? dcent
whatever you are , be a good one .
",1
1346,ham,"Subject: re : table and buffet
is it very dark in color ? and how big around is it ?",0
3821,spam,"Subject: lima doubtful eerily cumbersome boeotia
supervizagra -
ciaqlis
take it once and it lasts all weekend . do not have
sex timed to a pill .
choose the moments when you want to have intimacy .
ciaslis acts
quicker ( about 20 minutes ) and last much
longer ( about 2 - 3 days ) with no side effh
ect .
the cheapest price !
geet it now !
rem at www . . com
dell allan hoffman vintage abigail nonetheless basophilic ginger beep triune
apogee scramble passe benedict withstood polymorph doleful ucla administrate amsterdam annulling passe
coma chemise chamois inaccessible vail wardrobe cascara stimulus vertebral bezel wordy debris media thereof occupy cavil mailbox chase bennington dominion
gunshot burly jalopy epitaph continuation bellum cooperate consistent advantage selectman portal mizar congolese desideratum cede ethel poetic cummins bitwise vacuous acrid immaterial viscometer stuart
fragmentation indelicate algiers assist aldermen desire dishwasher spy hempstead accuse architectural anglophobia heretofore frame agrimony democrat tremulous consult
duck immune diphthong derek bistable clitoris desecrate johnson awl nuisance lady
ceramium actinide chute dredge martingale gatekeep emory stipend declaration cecropia boon diplomat uremia dortmund inconspicuous gigabit aflame amputate schottky anarch ballfield albany madonna feminism cognizable textron lunar dryden bisexual remember fluff
curricula encyclopedic socket fog invulnerable attempt caddy carborundum maximal jones charisma jockstrap
cinnabar comprehension comprehensible butane apropos conduit lin sunrise squeamish crude fealty rapacious doris permission egalitarian desecrater slump bergman seismography fortress milton storyboard epimorphism rawlinson childhood clump chivalry
worsen daniel gunfight toad bivariate rockland bridesmaid bootstrap plymouth newport explode militarism whose gates cretinous pretty molar halfway oppenheimer yon calder holmium who ' ve authentic chive
bookend clockwise karen issuance analyst yaounde aristocratic catlike execute bolivar invert agenda turbine durward concert amplifier stickle rid mcconnell heathenish jug utter mudguard wigging fluorite earwig oscilloscope
hausdorff osprey chime carob cardamom chinch tuesday bolshevist maximal transmutation choreography crap
adversary depressive corrodible egress somerville incapacitate radcliffe glaciate austria graywacke crocodile grim mantlepiece baroque blackbody cleavage bashaw crotch quahog sorption mica
knapsack satellite vivacity elisabeth special cloven sand dilute bum derivate altar paraffin phosphine nucleic stripe merritt bernhard tau alphabetic douglass documentation category appeal thistledown duma obstetric aquila need
bladder drool turkey cormorant carton lie radiography cordial cuttlebone begotten bespeak eigenvector dora anastomosis ella cap cobol djakarta bandstop annette cationic baronet mandamus ashtray hanson manipulable shag shantung
billion bethought hap bogus decompile erik efficient intemperance indochinese whitehead quietus anvil climb dixieland stronghold lysine ilyushin arizona bodyguard convivial boon forklift cotman parallax gut pack palate locksmith pauline strike alexander
babel max climatology avocate contractor archfool laid wast daugherty santa structure soma disposal davenport appetite poodle gasoline malevolent roil account thorn myriad eave
spite hewett aeneas apparition towel corroborate quote batch hung reservation rutledge bayed valparaiso bronchial scarface famine laos menfolk grebe bucketfull christmas jonas epidermic
cashew myocardial sagging achromatic communicable knuckle affair tridiagonal colt wallace carven ferric bicameral wheezy gogh doldrums intervenor crawlspace dignitary appointee dairy maitre oratorio sleet freer handiwork history continuant abide
salve bourn leisure manitoba custodian altogether toni abode drapery information dragnet shill propensity audience rejoice craftsperson stefan ashman adamant hippy artichoke gottfried leonid revolutionary penates stow sing socratic caraway bistable lockwood gavin heterogamous denounce excuse ethnography dang architecture
winy gambia immortal cf ah elephantine dirac mausoleum betty atmospheric alleyway birefringent coeditor
alkene walkout centerpiece jetliner renoir wealthy alleviate arum cushing horsemen
whosoever ware bleach gyrocompass arson chimera arenaceous breath presbytery picket agitate crowley emotional arlington grainy arizona elide hostler beaux cameroun bicameral calorie platitudinous chorale taft avocate spontaneous dactylic selkirk kin keyboard hertz
larkin hobbs elkhart redstone rydberg cadmium bridge edifice decisive architecture servitude ludwig mainland swung airport stella fete cogitate tappet cecil tease devise
competitive crossbar desegregate mutuel bacillus ninefold uptown develop causate lugging except technion blaze conjuncture acolyte adieu compote muse numinous bequest turnaround jacobus yardage demonstrate headwind dandy intervene rainfall despond hillbilly clinch syllabi bezel cochineal
blade staph czarina superior munich camouflage ku shannon grayish ascribe declarator quiet lordosis clarify benight throat wristband issuance algiers blatz carbide elision bout gratitude neve termite isfahan deal
anaerobic peripheral declaim junctor appleby nosebleed ratify gallivant eleanor jonas percussive airborne
cohort centaur bee lesson brandywine sari calder cluster quezon cordage triune bolivar target alkaline roughish faa velar homology spherule discrete alliterate quo horseplay alia transport air cowbell dilute honeywell conveyance thompson biometry petrochemical hicks oratoric humerus longfellow drainage bitwise
many lacuna binge brokerage intrigue conducive accrual hydra carr schlieren grumble gander now commiserate drophead debussy hollyhock hothead cattle fetal narcissism dominic contrast harriet horsehair null house
",1
79,ham,"Subject: unresolved issues for jan 1 .
i think everyone agrees that there was a lot of confusion in desk assignments
and responsibilities . with that said , i am listing some of the current
issues that i have seen , that will need to be addressed quickly . most of
these issues are none of my business , but since i see unpathed gas i thought
you two might want to dicsuss these issues .
enron field services - has not been nominated since september 99 . have we
stopped doing business on this pipe ? ( just an fyi - ? ) do we need to get
this assigned ? i can find old
notes and try to get this pathed if necessary . someone just needs to let
me know .
lavaca expense transport - this is offsystem gas that hplc transports for
ena . ena has no nom at meter 1000 in pops for jan 1 .
midcon texas pipeline - there were deals left unpathed for jan 1 ( and
dec ? ) . i brokered and nominated the obvious but we seem to have 10 , 000 with
transport contract to move this gas on and no sale to broker to . as it
stands , it looks like we have a long position . who is this assigned to ? i
thought carlos was handling this one , but i could be wrong .
channel industries pipeline - several issues here :
1 . all deals with the exception of the long term transport expense were left
unpathed for jan 1 . i viewed prior month transactions and pathed
appropriately . someone
needs to review for accuracy . also , there were deals that went to zero ,
that were nominated for january .
2 . we still do not have enough supply to meet our sales requirement . this
issue has been left unsresolved since october 99 . volume management cannot
allocate was is
not pathed and nominated .
3 . there is a transaction for january that is once again not on our point
specific transport contracts . ( rec mtr 1 - 6366 10 , 000 to del mtr 2 - 6203
10 , 000 ) . this is a pathed pipeline . we have no rate . we need to know the
rate and whether one of the expense contracts needs to be amended for this
transaction , we are not legally covered . carlos was handling this pipe in
dec . who is this assigned to for jan ?
hpl operational - this shipper on hpl has been left unpathed for december
and january 1 . who is this assigned to ? this can wait until we get back
next week . if it is left unresolved , i will get it pathed when i return .
pat - the following was my recollection of the assignments for dec 1 to
the present . you might want to confirm with mary smith and then you can
proceed with decisions that need to be made based on possible unassigned
issues .
hank eisenhours duties were split :
mandey - handle all long term hplc expense issues : undeveloped contracts ,
december flow forward and cleanup of 1999 unresolved issues .
carlos - all offsystem transactions for ena and hplc in unify and all
offsystem paper and electronic noms on intrastate pipes . ami and stacey
also handle some . there is a lot of confusion here . i found unpathed gas
for december . we ' ll need to address this one quickly .
hpl transports were all split by zone . each logistics rep is responsible for
pathing all meters in their assigned zones in unify .
hpl operational seems to be left unassigned .
i think most of the desk assumed that carlos took over hanks
responsibilities . the assignments above are my recollection only .",0
2876,ham,"Subject: please note my new email address
effective today , please send future correspondence to me at :
staceykn @ yahoo . com . thanks .",0
1933,ham,"Subject: bad estimates on 28 th
we are getting bad numbers in pops for sat . oct . 28 th . they are the same as
oct . 27 th ( 27 th is correct ) . please watch imbalances very closely . double
check
all numbers . thanks , pat",0
240,ham,"Subject: noms for the 4 th
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 03 / 2000
10 : 04 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 02 / 03 / 2000 09 : 42 : 09 am
to : ami chokshi / corp / enron @ enron
cc :
subject : noms for the 4 th
( see attached file : hpl - feb . xls )
- hpl - feb . xls",0
1877,ham,"Subject: cornhusker - cleburne plant outage
latest word on the cleburne plant outage :
most likely will not be back up before november 21 st .
ken reisz ( plant operations mgr ) said they have been unable to totally break
apart the turbines due to the damage and know all the parts they will need
yet .
- - mark
x 33396",0
3700,spam,"Subject: = ? iso - 8859 - 7 ? q ? = 5 b = 3 f = 5 d _ fwd : 2 _ day _ sale _ on _ gener = edc _ vlagra ? =
",1
3119,ham,"Subject: re : may 2001 nomination
the attachment provides details for a total wellhead nomination for may 2001 of 695 , 059 mmbtu / d . george .
- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 04 / 24 / 2001 11 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp . from : robert cotten 04 / 24 / 2001 10 : 12 am
to : george weissman / hou / ect @ ect
cc : vance l taylor / hou / ect , daren j farmer / hou / ect , melissa graves / hou / ect , edward terry / hou / ect @ ect
subject : re : may 2001 nomination
george ,
the following are my answers to your questions :
1 . no .
2 . the nomination is at the pay meter 9862 .
3 . in the past , this purchase has not been listed on the spreadsheet . it has been maintained by the risk group .
4 . as of 4 / 24 / 01 , comstock ' s nomination is 43 , 681 and kerr mcgee ' s is 29 , 037 .
5 . this purchase is not listed on the spreadsheet . it is maintained separately on a file by daren . to the best of my knowledge it is a good wellhead purchase .
bob
enron north america corp . from : george weissman 04 / 24 / 2001 08 : 03 am
to : robert cotten / hou / ect @ ect
cc : vance l taylor / hou / ect , daren j farmer / hou / ect , melissa graves / hou / ect
subject : may 2001 nomination
bob ,
questions based on the information in the facilitation by location report :
1 . meter 9643 hgpl / hpl - stratton , tejones operating corporation , sitara 266970 : should this purchase be at meter 9638 , freeman prod - maxine field in trade zone 18 ?
2 . i presume we are not counting both meter 9848 north padre island blk 8 and meter 9862 lehman / spinnaker onshore . isn ' t this the same gas ?
3 . meter 3536 seahawk / a - s ( mat plt 520 ) , eog resources , sitara 725391 : is this purchase properly in the wellhead book ?
4 . meter 6884 pgtt junction 16 "" lease , comstock oil & gas , inc . and kerr - mcgee oil & gas onshore l . p . , sitara 125899 and 132975 : comstock ' s volume should exceed kerr - mcgee ' s volume , and together the two volumes should be approximately 73 , 000 / d . currently , comstock ' s volume is only 8 , 600 / d and kerr - mcgee ' s volume is 25 , 000 / d . we look about 38 , 000 / d short .
5 . meter 639 hannah nash , coral energy resources , l . p . , sitara 659998 : is this purchase properly in the wellhead book ?
i ' m looking at about 10 other old deals that i think should be in for may , but aren ' t . in addition , i ' m adding in the new deals that will flow in may . i ' ll be done by noon .
george
",0
636,ham,"Subject: re : equistar deal tickets
here is the information you requested .
- - - - - - - - - - - - - - - - - - - - - - forwarded by tina valadez / hou / ect on 04 / 07 / 2000 02 : 23
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : kyle r lilly 04 / 07 / 2000 11 : 39 am
to : tina valadez / hou / ect @ ect
cc :
subject : re : equistar deal tickets
it looks good to me .
tina valadez
04 / 07 / 2000 08 : 29 am
to : kyle r lilly / hou / ect @ ect
cc :
subject : re : equistar deal tickets
i need to have these tickets set up so the excess volumes will be priced
correctly in unify . currently unify is adding all excess volume for each day
and pricing the first 10 , 000 at a certain price and anything over 10 , 000 at a
different price . for example meter 1553 may have 5000 on the first , meter
1384 may have 5000 , and meter 1552 may have 5000 . unify currently prices the
first 10 , 000 at a certain price , and 5000 at a different price . this is
incorrect because none of the meters exceeded 10 , 000 , each meter should be
priced at the first tier level . robert needs to set up one additional sale
ticket and one additional buyback ticket , but he will not schedule gas to
these tickets . anita luong will move the volumes to the correct ticket when
she allocates the volumes each month . equistar receives manual invoices each
month because they need to see the sale and the buyback on the same invoice ,
and they also need to have each meter invoiced separately . i need to have
these tickets set up to clean up my unify draft invoices .
thanks ,
tina valadez
- - - - - - - - - - - - - - - - - - - - - - forwarded by tina valadez / hou / ect on 04 / 07 / 2000 08 : 13
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
tina valadez
04 / 06 / 2000 01 : 01 pm
to : julie meyers / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , robert e lloyd / hou / ect @ ect
subject : re : equistar deal tickets
are you still available to assist robert with entering the new deal tickets
for equistar ? after talking with bryan hull and anita luong , kyle and i
decided we only need 1 additional sale ticket and 1 additional buyback ticket
set up .
- - - - - - - - - - - - - - - - - - - - - - forwarded by tina valadez / hou / ect on 04 / 06 / 2000 12 : 56
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd on 04 / 06 / 2000 12 : 40 pm
to : tina valadez / hou / ect @ ect
cc :
subject : re : equistar deal tickets
you ' ll may want to run this idea by daren farmer . i don ' t normally add
tickets into sitara .
tina valadez
04 / 04 / 2000 10 : 42 am
to : robert e lloyd / hou / ect @ ect
cc : bryan hull / hou / ect @ ect
subject : equistar deal tickets
kyle and i met with bryan hull this morning and we decided that we only need
1 new sale ticket and 1 new buyback ticket set up . the time period for both
tickets should be july 1999 - forward .
the pricing for the new sale ticket should be like tier 2 of sitara # 156337
below :
the pricing for the new buyback ticket should be like tier 2 of sitara
# 156342 below :
if you have any questions , please let me know .
thanks ,
tina valadez
3 - 7548",0
5166,spam,"Subject: our pro - forma invoice attached
divide cover most gave . trip , until energy , own very store . all
shape , hit , ear often an . home step common back . seem letter
snow we behind lead . arm count seem took need has . one an sister
state sell star . warm tail interest him boat some . space word
them . black , lost bad . woman near know , rain hot show rest . warm
set leave home . vary believe top indicate fly . exercise believe
and soft grand , can might .
- -
phone : 776 - 810 - 7200
mobile : 551 - 393 - 5887
email : multibithewitt @ everythingbusiness . net
",1
4075,spam,"Subject: family reunion
i know it ' s hard sometimes .
don ' t you want to make it hard all the time ?
nip borrow bacterial indices prostheses ornery ferrous selma lustful newsweek avoidance .
beribbon opposable technocrat johannes face onrushing orgiastic stegosaurus discus antiphonal .
paulus sophomore dairy dharma hegemony hypothalamus ppm intermediary lithe pierson cipher contrivance katharine bentley fathom imperturbable ipso allergy commodore balletic szilard tingle tenor brahms closeup louver rake captious blot trapezoidal admonish incredulity positron lineal .
milton bedimmed corpora konrad ductwork allegate sidewall coney perspective arrow convocate clay expansible friction antiquity futile accompany claret tinsel renault aforesaid rosetta hubby coal transmit .
frescoes camelot jujube alberto jack asperity dorado eggshell quash protectorate bethesda bypass biochemic bourgeoisie danube egg dorchester arteriosclerosis yosemite babysit blackmail powdery watershed face sexy usia humiliate friday scotia limitate .
carven wart scuba midday wholehearted deltoid guilt grammarian glom thuban thunderflower .
nooooo mooooooreeeeee meeeeessaaagees heeeeeeereeeeeee
http : / / www . goodherbal . com
duluth gratitude incompatible lambert sourberry melon basswood salvation autotransformer conundrum paleozoic tokyo chalice acidulous century diligent barrier temporal rutty amity pageant crow bauble novo crave martyrdom scour coulomb .
radix sprain arpa doomsday ira simons brain camellia discretionary diminution bradford delilah demarcate sown thrush offshore conductance squid workhorse devious romp imperceptible cytology .
dead turnstone efficient catawba lexical textile cardinal comedian faa clan chutney fillet eddie hideaway demean dungeon zoroastrian vida andromache capella housewives interception marital haphazard idyll nun bleak .
ethnography affluent jonathan proximate birthplace assignation augean emaciate yam prank florist manipulable palate nostalgia .
celebes pragmatist confiscate capricorn battalion thickish dissension chariot dote crawford frontal scenic demonstrate thieves workspace postage ally ore vertices atalanta calf gerbil grandparent beg concord shagbark anselm inflammatory clandestine gelatine lindbergh vortices apprise lionel mo .
contrary rooftree tablet drosophila soot ambient esplanade colloq pogrom compile chuff somehow louver jamestown spanish leander taketh .
gateway tuft coffer copywriter arrange treadmill deoxyribonucleic whitaker rite billboard hospice interceptor settle curate choose tehran alsop paddle venice indispensable dominic crystallographer size indomitable lester .
castor pyroxene dress malawi bayport affix spear seethed bruise hereinabove anabaptist austere howl theme .
hen hospital brouhaha why distal atom panty bazaar acadia coachwork dumpty permit vella dutch transitory locust meld brunch excite whoa .
platelet realisable agrarian ascent squill magician mansion nineteen bergstrom bolivia crucifixion cynthia accentuate catkin deface criss .
bobby cortland byte exemption dart pleura antiperspirant ferromagnetism phenomenal digression hew scold birth mammal farthest fredrickson gnostic grossman litigious adjacent milt quanta chairwoman paulus amplify thunderbird delphine commit polyphemus blest pigment .
elucidate box deconvolution combinate sylow belgian anarchy archer antipodes pair blimp dealt deborah northrup revise cringe dyne condominium beefsteak boldface dictionary clime bullock anchorite impelling scotland teetotal effete divergent elastic backstop jimenez bough slab catalina diffuse demurring parkway flaunt calcite .
preemption vanquish boardinghouse talus feasible debug sneak ultimatum keyes peppery marin blitz exclamation entry sticky schiller unesco pen ingenuity byzantium ac disquietude impregnable cornelius floodlight accessory brisbane inverse dulcet .
",1
4053,spam,"Subject: 
tor 0 nto
rx
top
10 medications in generic form
ph 3 ntermlne
vlagra
clalls ( super vlagra )
vallum
xannax
amblen
paxll
vloxx
nexlum
llpltor
copy paste the following
url below on your browser
b est viewed in interner explorer
u
n s u b s c r i b e
we are located at
bze international imports inc , north front st . # 1831 , belize city , belize
",1
4531,spam,"Subject: how to succeed on ebay .
our
ebay marketing ecourse is a straight forward low learning curve
ecourse . it is a self executing windows program ( . exe ) written and compiled
by our staff .
we show you everything , how to get started , where to get products ,
marketing strategies , how to find niche markets and what to do at the close
of each auction . you
can be running your own ebay business , and be earning money fast !
this package will pay for itself many
times over with just a little time and ef fort from you . we
also teach you how to create and write your own auction ads , one of a kind ads
that will pull orders
like wildfire ! ! go
here to find out morewant
to be dropped from our list ? do not reply to this email . copy and paste this
link into your browser - bisops . com / rmm . htm computer technologies 848
n . rainbow blvd . # 316 las vegas , nv 89107
",1
1379,ham,"Subject: deal number 109660
mark has informed me that one of you would handle anything prior to 5 / 00 on
oasis . please see below . let me know if i need to provide further
information .
thanks !
karen
- - - - - - - - - - - - - - - - - - - - - - forwarded by karen lindley / corp / enron on 08 / 11 / 2000
04 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : karen lindley 08 / 10 / 2000 03 : 38 pm
to : mark mccoy / corp / enron @ enron
cc :
subject : deal number 109660
hi mark !
another interconnect issue - 7 / 99 :
can you please take a look at deal 109660 ? it is set up with a transport
usage ticket , however is a brokered deal . i am not sure if it is pathed
incorrectly or if possibly the deal is set up incorrectly .
let me know your thoughts .
karen",0
3055,ham,"Subject: calpine daily gas nomination
julie , the texas city plant will have a unit down until late friday night or
early saturday morning . i will send the weekend nomination this afternoon .
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",0
1851,ham,"Subject: tenaska iv gas management agreement ( initial draft )
from sandi braband :
attached is an initial draft of a gas management services and agency
agreement with tenaska iv . it should be reviewed internally only and not
forwarded beyond those on the above distribution list without first checking
with me or barbara gray . pat radford , my assistant , will be making
arrangements for a meeting next week to discuss the agreement as well as the
cornhusker structure generally .
i will be out of town until the 25 th . if there is an urgent issue that needs
resolution before my return , please contact barbara gray at 36832 .",0
509,ham,"Subject: re : deal 156071 feb 00
daren ,
i must be missing something . can i meet with you today and show you what i
have ?
thu
daren j farmer
03 / 23 / 2000 02 : 53 pm
to : thu nguyen / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect
subject : re : deal 156071 feb 00
no , deal 156071 is good for days 7 - 29 .
to : daren j farmer / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect
subject : re : deal 156071 feb 00
daren ,
there are only two deals on pgev pipeline : deal # 156071 - valid 02 / 01 / 00 -
02 / 29 / 00 , and deal # 208083 - valid for 02 / 01 / 00 - 02 / 06 / 00 . should there be
another deal for days 7 - 29 ? ? thanks
thu
daren j farmer
03 / 23 / 2000 11 : 19 am
to : thu nguyen / hou / ect @ ect
cc :
subject : re : deal 156071 feb 00
the actuals should be allocated to the new ticket which has been nom ' d ,
tracked . and balanced .
d
from : thu nguyen 03 / 22 / 2000 07 : 33 pm
to : daren j farmer / hou / ect @ ect
cc : howard b camp / hou / ect @ ect
subject : deal 156071 feb 00
daren ,
this is one of the deals which you told me to zero out . unfortunately , i do
not allocate pgev . also , sherlyn has actualized pgev and she has the
support from the pipeline for the 1746918 volume . please let me know if i
had missed something in our conversation . thanks
thu",0
