Unnamed: 0,label,text,label_num
286,ham,"Subject: change into midcon due to ppa
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 09 / 2000
10 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 02 / 09 / 2000 09 : 00 : 49 am
to : "" ami chokshi ""
cc :
subject : change into midcon due to ppa
( see attached file : hpl - feb . xls )
- hpl - feb . xls",0
2078,ham,"Subject: communicating effectively course offering
daren -
there is an effective communication course on december 7 ( thursday ) from
1 - 5 pm . is this the one you suggested for me , and if it is , may i attend this
one ? please let me know . it is listed through ernie and is $ 200 . thanks
for looking into this .",0
2518,ham,"Subject: enron / hpl actuals for january 31 , 2001
teco tap 20 . 000 / enron",0
4617,spam,"Subject: samsung combination drive @ $ 34 . 90
52 x 24 x 52 cd - rw 16 x dvd
$ 34 . 90
cd rewriter / dvd
romcombination drive
combination drive - 52 x maximum write speed ( cd - r ) - 24 x maximum
rewrite speed ( cd - rw ) - 52 x maximum read speed ( cd ) -
16 x maximum read speed ( dvd )
samsung 52 x 24 x 52
cd - rw 16 x dvd combination drive
this
samsung
cd - rw / dvd - rom combination drive offers the great
performance at an affordable price ! the samsung sm - 352 offers
a 52 x write speed , 24 x rewrite speed and can read cd media at
52 x . it can also read dvd media at 16 x . get yours
today !
visit : http : / / www . computron - me . com for deals
!
your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 7 , just follow this link :
click the link , or copy and paste the address into your browser .",1
3246,ham,"Subject: texaco 4 / 01
i have a price discrepancy with one of stacey ' s deals with texaco natural gas for april 2001 . it is deal 695976 for 12 , 000 / day . we have it priced at waha gas daily + 0 . 005 and texaco says it should be waha if + 0 . 005 . rick o ' bannion , the trader at texaco , has confirmed their price . can you check this for me and let me know which is correct ?
thanks ,
megan",0
5128,spam,"Subject: re : cira
yael
hastala vista ,
barbra
provided herself , the miss elliot at home , were laid on the table , but
not a bit did walter stir .
with a courteous , comprehensive smile to all , and one smile and
",1
4992,spam,"Subject: 
how does the lowest rate in us history sound to you ?
let 6000 lenders compete to refinance your home ! ! !
* credit report not needed
* good credit , bad credit . . . we don ' t care
* best re - finance rate for credit challenged .
* best customer service
* lowest interest - rates in years
* save $ 100 - $ 400 per month
go to the link below for an insta - quote and
monthly savings calculation :
http : / / rinehart . prlces . net / news . asp
no other way to so quickly and easily lower your
monthly bill payments while putting cash now in your pocket !
pull some cash out of refinance for yourself to enjoy .
http : / / hesitant . prlces . net / news . asp
no more http : / / beachhead . prlces . net / gone . asp
",1
4655,spam,"Subject: russian girls sex ! only teens !
hi , i am jody
- young russian teens ! home hardcore sex . photos !
- young russian bitches playing with there sweet bodies !
- exclusive video collection of village girls from russia .
- first - time sex ! young boy fuck young girls !
http : / / 9865 gtp . info / pc /
see you later ,
jody moore
",1
86,ham,"Subject: thanks from ken walther
i can not begin to express my heart filled "" thanks "" for all of the time and
effort that everyone put into this successful y 2 k effort . it was truly great
to see everyone working together to ensure that enron continues in it winning
way by being the best at what we do . i was truly blessed with the group of
individuals listed above and their staffs that put the heart and soul into
this process . we have an outstanding team of individuals who in my opinion
will always go the extra mile for enron . . again , thanks everyone you have a
lot to be proud - "" we successfully survived the y 2 k event ! ! ! """,0
4876,spam,"Subject: picks from analyst with high - level precision
yap international , inc . ( ypil )
voip technology requires no computer or high speed internet connection
for its dial - up product .
current price : $ . 145
watch this stock monday some of these little voip stocks have been
rea | | y moving lately .
and when some of them move , they reaily go . . . gains of 100 % , 2 oo % or
more are
not unheard of .
break news ! !
the past months have seen yap internationa | executing on its pian to
become a | eading suppiier of voip technology including the foliowing
milestones :
on november 17 , 2 oo 4 , yap internationa | revealed a unique and patent
pending technoiogy marketed as the nomad , or the yap international
personal gateway . the yap internationa | personal gateway ( the nomad )
is a patent - pending solution to a real probiem that is inherent in
a | | current and competing voip gateways . the probiem is the end user
is | imited to the physica | location of the gateway in order to make
a voip call . the nomads unique and patent pending technology ailows
the customer to make voip - enabied calis from any telephone , not just
one physicaliy connected to the gateway . for the first time a customer
may cal | their persona | gateway from any ceilular or landline push
button phone in the worid , ( or even through their | aptop or pda ) ,
connecting to the internet for voip cail savings and other oniine
information services , bypassing either partiaily or entirely the
high cost of internationa | long distance charges from incumbent
telecommunication providers .
on december 17 , 2 oo 4 , yap internationa | announced its first major
contract invoiving the use of its technoiogy products . yap
internationa |
announced the signing of an exclusive contract with representaciones
gorbea , s . a . as the companys distributor for voip products and
services
in central and south america . representaciones gorbea , s . a . ( rgsa ) has
a major presence in the region . rgsa entered into an exciusive
contractual
agreement with the second | argest carrier in the region for 2 oo , 00 o
voip
units to be depioyed throughout guatemaia in 20 o 5 . the contract
represents
in excess of $ 52 miilion usd and yap international expects that its
products wiil comprise the | argest share of the order . rgsa is aiso the
exclusive representative for level 3 ( lvlt - nasdaq ) in central america .
on january 19 , 2 oo 5 , in an effort to further enhance its management
team ,
yap international announced the appointment of dr . viadimir karpenkov ,
ms , ph . d . as the company ' s chief information officer . dr . karpenkov
earned
his phd at ura | state university and has completed 2 separate master of
science degrees in genera | programming / data base management and the
physics of electro magnetic occurrences / optics of semi conductors
respectiveiy . dr . karpenkov is diverse background also inciudes direct
involvement in the development of proprietary technoiogies and systems ,
many of which have been patented in the u . s . and europe . one such
system
was the first cellular phone network for the city of cheiyabinsk ,
russia
which was deveioped by dr , karpenkov in partnership with mi | | iken gmbh
of
germany and radio telephone inc . of russia .
our agreement with securities trading services inc . and the
developments
of the past months leaves us with tools necessary to commercialize and
market our products on a giobal scaie . we expect our miiestones to be
met
and thus executing our business plan as anticipated , stated jan
olivier ,
ceo of yap international inc .
about the company :
yap international , inc . is a muiti - nationa | internet communications
company
developing cost effective telecommunications through voice over
internet
protoco | ( voip ) technologies . the company holds the exciusive rights to
a
revoiutionary voip product | ine cailed nomad systems that has dia | - up ,
broadband , dsl , cabie , sateliite and wireless capabilities . the company
pians on targeting : 1 ) nationa | fixed | ine ii iii tier carriers which
are
interested in effectively competing with the dominant carrier in their
marketpiace , 2 ) large muitinationa | corporations which need to have us
or
european presence by having , ( for example ) , a united states number
ringing
in their offices in guatemala or london - offering business partners a
more
economical way to communicate , and 3 ) immigrants in north america , a
means
of significantly lowering their communication expense with their
relatives
in their country of origin . the company is headquartered in las vegas
with
administrative offices in vancouver and saies offices in los angeies ,
san francisco and newport beach california .
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
and please watch this one trade monday ! go ypi |
information within this publication contains future looking statements
within the meaning of section 27 a of the securities act of 1933 and
section 21 b of the securities exchange act of 1934 . any statements
thatexpress or invoive discussions with respect to
predictions , expectations , beliefs , plans , projections , objectives ,
goals , assumptions or futureevents or performance are not statements of
historical fact and may be future looking statements . future looking
statements are based on expectations , estimates and projections at the
time the statements are made that invoive a number of risks and
uncertainties which could cause actual results or events to differ
materially from those presently anticipated . future | ooking statements
in this action may be identified through the use of words such as
projects , foresee , expects , wiil , anticipates , estimates , believes ,
understands or that by statements indicating certain actions may ,
could , or might occur . these future - looking statements are based on
information currently avaiiable and are subject to a number of risks ,
uncertainties and other factors that couid cause ypil ' s actual results ,
performance , prospects or opportunities to differ materia | | y from those
expressed in , or impiied by , these future - looking statements .
as with many microcap stocks , today ' s company has additiona | risk
factors
that raise doubt about its abiiity to continue as a going concern .
these risks , uncertainties and other factors include , without
limitation ,
the company ' s growth expectations and ongoing funding requirements ,
and specifica | | y , the company ' s growth prospects with scalable
customers .
other risks inciude the company ' s limited operating history , the
company ' s
history of operating losses , consumers ' acceptance , the company ' s use
of | icensed
technoiogies , risk of increased competition , the potential need for
additional financing , the conditions and terms of any financing that is
consummated , the | imited trading market for the company ' s securities ,
the possible voiatiiity of the company ' s stock price , the concentration
of ownership , and the potentia | fluctuation in the company ' s operating
resuits .
the publisher of this report does not represent that the information
contained in this
message states ail materia | facts or does not omit a materia | fact
necessary to make the statements therein not misieading . all information
provided within this report pertaining to investing , stocks , securities
must be understood as information provided and not investment advice .
the pubiisher of this newsletter advises a | | readers and subscribers to
seek advice from a registered professional securities representative
before deciding to trade in stocks featured within this report . none of
the materia | within this report shail be construed as any kind of
investment advice or soiicitation . many of these companies are on the
verge of bankruptcy . you can lose al | your money by investing in this
stock . the publisher of this report is not a registered investment
expert . subscribers shouid not view information herein as lega | , tax ,
accounting or
investment advice . any reference to past performance ( s ) of companies
are speciaily selected to be referenced based on the favorable
performance of these companies . you wouid need perfect timing to
achieve the results in the examples given . there can be no assurance of
that happening . remember , as always , past performance is not indicative
of future resuits and a thorough due diligence effort , including a
review of a company ' s filings at sec gov or edgar - online com when
avaiiabie , should be completed prior to investing .
ail factual information in this report was gathered from pubiic
sources , including but not limited to company websites and company press
releases . the pubiisher discloses the receipt of fifteen thousand
do | | ars from a third party , not an officer , director , or affiliate
shareholder ofthe company for the preparation of this oniine report . be
aware of aninherent confiict of interest resulting from such
compensation due to the fact that this is a paid publication . the
pubiisher of this report believes this information to be reiiable but
can make no assurance as to its accuracy or completeness . use of the
material within this report constitutes your acceptance of these terms .
if you wish to stop future mailings , or if you feel you have been
wrongfully placed in our membership , please go here or send a biank
e mai | with no thanks in the subject to stock 71 @ yahoo . com
",1
2132,ham,"Subject: volume changes - december , 2000
please note the following volume changes for december , 2000 :
deal # meter # counterparty trade zone from to
126281 6296 eog res 1 5 , 412 4 , 000
125822 9658 kcs res 16 9 , 379 7 , 500
bob",0
5098,spam,"Subject: is it always that much ?
spur - m formula
increase sperm production 500 %
shoot five times your load and have longer more satisfying orgasms .
complete satisfaction fully guaranteed by the industry leader - it is a money -
back guarantee that has never been needed by any of our our million customers !
this is what the world ' s top porn stars use for their huge effects !
http : / / pockmarked . com / spur / ? aa
",1
2788,ham,"Subject: meter 980070
daren ,
this meter has recorded flow for the following days with no deal .
10 - 29 - 99 1300
10 - 30 - 99 23
10 - 31 - 99 23
2 - 06 - 01 ( 4222 )
we used deal 83388 last january to write off this meter ' s hpl strangers balances . how should this flow be handled ?",0
1979,ham,"Subject: job survey and matching
heather - - darren and donna were left off of bob ' s e : mail , can you set up
times with them ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by kathryn bussell / hou / ect on 11 / 06 / 2000
03 : 40 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
bob m hall @ enron
11 / 02 / 2000 05 : 58 pm
to : robert superty / hou / ect @ ect , george d smith / na / enron @ enron , randall l
gay / hou / ect @ ect , michael eiben / hou / ect @ ect , victor lamadrid / hou / ect @ ect ,
edward terry / hou / ect @ ect , katherine l kelly / hou / ect @ ect , rita
wynne / hou / ect @ ect , pat clynes / corp / enron @ enron
cc : kathryn bussell / hou / ect @ ect
subject : job survey and matching
just to give you a head up . katherine will be getting with each of you next
week to
work on a new job survey and matching process for hr to do a salary
comparison .
this should be like the one done last year .
we only have till thursday of next week to get this finished .
thanks
bob",0
3242,ham,"Subject: re : accomplishments for the first six months
yes , it is a great accomplishment . please don ' t go any time soon .
talk to you later .
bob
- - - - - original message - - - - -
from : farmer , daren j .
sent : thursday , may 17 , 2001 11 : 20 am
to : hall , bob m
subject : re : accomplishments for the first six months
is "" not going to aep "" considered an accomplishment ? by the way , most of the people who could give performance feedback on me are leaving or have left the company . i ' m sure they thought that i was superior though .
d
- - - - - original message - - - - -
from : hall , bob m
sent : thursday , may 17 , 2001 11 : 07 am
to : superty , robert ; farmer , daren j . ; wynne , rita ; mcclure , mark ; bussell l , kathryn
subject : accomplishments for the first six months
it ' s that time again .
please put together a list of accomplishments for the first six months .
i know you can use the system some how , just not sure how .
let me know .
thanks
bob",0
3699,spam,"Subject: 
holiday specials on : didrex and nasacort
60 + other great products
help with heartburn relief , pain relief and more .
overnight fedex shipping gets your meds to you promptly
http : / / www . muo . stong 6 t 6 g . com / bwrx /
skied recondite alp feel cyprian cholesterol ccny gallonage homeward service yttrium entrant sulk belove toolkit truce heroin knock series airborne tallahassee squid summertime anus bose bearberry reck bushnell nurse octahedral yemen forgotten forrest dnieper permian
",1
80,ham,"Subject: january setup - - mops
specifically , meter 1373 has several deals set up and 6 of them are ranked
10 . these will not allocate properly as you know . suggest you double check
all the industrials to ensure they are ranked correctly . january will then
need to be re - nomed .
ken",0
5035,spam,"Subject: re [ 3 ]
paint shop small world ! could i speak to . . . in 1869 i ' ll call back ! surfing",1
3085,ham,"Subject: re : shut - in of meter 989842
i need help on this one . i spoke to gary shortly after he sent this e - mail the other day . i wasn ' t sure what to say in the letter regarding how long they would be shut in - - is there some repair that needs to be done to remedy the situation ? are we ever going to take the gas again ? should i tell them that it will remain shut in until the gas meets our specs ?
at gary ' s suggestion , i called mike morris & left a message , but haven ' t heard back from him . therefore , i am sending this e - mail to see if anyone else can give me some advise on the contents of the notification letter that i need to send out .
thanks in advance for any help that you can give me .
enron north america corp . from : gary a hanks 04 / 16 / 2001 03 : 51 pm
to : cheryl dudley / hou / ect @ ect , shawna flynn / hou / ect @ ect , michael w morris / hou / ect @ ect
cc : james mckay / hou / ect @ ect , daren j farmer / enron @ enronxgate , edward terry / hou / ect @ ect , earl tisdale / hou / ect @ ect
subject : shut - in of meter 989842
meter 0989842 tri - c resources gov . daniel was shut in at approximately 12 : 00 pm on friday april 13 . the producer was shut in due to high hydrocarbon dew point .
if you have any questions please call me at 3 . 6449 .
thanks
gary hanks",0
2778,ham,"Subject: hpl nom for march 21 , 2001
( see attached file : hplno 321 . xls )
- hplno 321 . xls",0
1318,ham,"Subject: re : enron / hpl actuals for july 31 , 2000
hey charlie ,
for the 31 st , i show that the enron contract would be fulfilled with the 30 . 0
at hpl katy . please correct me if i am incorrect .
iferc totals 2 , 015 . 0 on 7 / 28 / 00 ( volume on the 28 th is 61 . 250 at the tap )
enron totals 1 , 240 . 0 on the 31 st ( volume on the 31 st is 30 . 0 at hpl )
gas daily totals 331 . 250 at the tap
7 / 28 6 . 250 ( assuming 77 . 5 at the tap )
7 / 29 100 . 0
7 / 30 110 . 0
7 / 31 115 . 0 ( assuming 30 . 0 on the enron contract for th 31 st )
please advise .
regards ,
ami
"" melissa jones "" on 08 / 01 / 2000 10 : 44 : 08 am
to : "" charlie stone "" , "" gary green "" ,
timpowell @ txu . com , daren . j . farmer @ enron . com , gary . a . hanks @ enron . com ,
carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , ami . chokshi @ enron . com
cc :
subject : enron / hpl actuals for july 31 , 2000
teco tap 105 . 000 / hpl iferc ; 10 . 000 / enron
ls hpl lsk ic 30 . 000 / enron",0
3537,ham,"Subject: fw : hpl imbalance payback
- - - - - original message - - - - -
from : laallen @ aep . com [ mailto : laallen @ aep . com ]
sent : monday , october 15 , 2001 1 : 16 pm
to : dbaumba @ enron . com
subject : hpl imbalance payback
sorry , guessed wrong at your e : mail ! !
- - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hol / aepin on 10 / 15 / 2001 12 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : brian . hull @ enron . com , dave . bombeck @ enron . com
cc : rita . wynne @ enron . com
subject : hpl imbalance payback
brian - this relates to an imbalance due enron pre - june 2001 . aep / hpl is negotiating on enron ' s behalf to clear these historical imbalances . lobo wants to pay this gas back on wednesday . you guys can take this in and transport it on hpl to a market ( for a fee , of course ) or you can outright sell it to hpl after taking receipt at king ranch . it is up to you . i realize that wednesday may be short notice . i was not a party to determining the date of this resolution and have no problem getting these guys to hold off , if need be . just let me know how you want to proceed . i ' m at 832 - 668 - 1181 . thanks .
- - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hol / aepin on 10 / 15 / 2001 12 : 04 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : "" ' laallen @ aep . com ' "" , "" ' smaki @ aep . com ' "" , "" ' susan . m . braden @ exxonmobil . com ' ""
cc : "" garza , israel ""
subject : hpl imbalance payback
we have confirmed and agreed with hpl ( laurie allen ) and exxon ( susan
braden ) to allow lobo pipeline to payback our hpl thompsonville imbalance at
hpl - king ranch .
our imbalance to date is 6798 dkthm , and we would like to schedule this for
gas day wednesday , october 17 . please respond to this email if you all
agree with this date .
i will send a nomination tomorrow morning once each party has agreed to this
email .
sean , could you please forward this to daxa bhavsar .
regards ,
robert j . perez jr .
lobo pipeline company l . p .
t & e ( transportation & exchange )
etn : 639 - 4685
mailto : roberto . j . perez . jr @ usa . conoco . com",0
113,ham,"Subject: industrial accounts
as of january 2000 , i have taken over scheduling all "" industrial accounts ""
without the assistance of
kenneth seaman .
i want to thank ken for all of his efforts during our training period .
ken has help me feel confident to continue this responsibility with
little , if any , assistance from himself .
thus , please forward all correspondence to me directly in the future .",0
2325,ham,"Subject: hpl meter # 981295 hungerford grain company
daren :
on 6 / 16 / 99 , hpl recorded flow of 10 mmbtus from hpl ' s pipeline . the gas
measurement dept . verified the accuracy of this flow . no deals were place
for the month prior or the month after . currently , this volume is being
recorded to hpl ' s strangers gas contract . logistics needs approval to
write - off this volumes to unaccounted for gas loss . ( please print , sign , and
return original to clem cernosek ) .
approval to write - off the volume to unaccounted for gas loss
thanks , clem",0
2614,ham,"Subject: meter 981318
daren ,
the above meter recorded a flow on jan 15 this year . it has not had any
activity all the way back through 1999 . i checked with cheryl jones and the
flow is good . it was apparently turned on for that one day . do we need to
put in a deal for this flow ?
thanks .
also , we had a transport nom from texaco into king ranch , so we will have
adequate flow into stratton .",0
1190,ham,"Subject: my vacation
i will be on vacation the week of july 17 th through july 21 st . if you have
any risk questions , please refer them to dave baumbach . if you need to get
in touch with me you can try my cell phone ( 713 ) 504 - 2666 or ( 850 ) 267 - 4300 .",0
